,C0,C1,r,delta,theta,thetaG,alpha_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,beta_0
26,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.272680412371134,0.275,0.0,0.136340206185567,0.5,0.5,0.23550310872568814,0.4628226963545542,unconstrained,unconstrained,0.136340206185567
27,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2827835051546392,0.275,0.0,0.1413917525773196,0.5,0.5,0.24280024976086725,0.46001674460622805,unconstrained,unconstrained,0.1413917525773196
28,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2928865979381443,0.275,0.0,0.14644329896907216,0.5,0.5,0.24999531831225422,0.4571087203741099,unconstrained,unconstrained,0.14644329896907216
29,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3029896907216495,0.275,0.0,0.15149484536082475,0.5,0.5,0.2570883143798491,0.4540986236581996,unconstrained,unconstrained,0.15149484536082475
30,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3130927835051546,0.275,0.0,0.1565463917525773,0.5,0.5,0.2640792379636518,0.45098645445849717,unconstrained,unconstrained,0.1565463917525773
31,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3231958762886598,0.275,0.0,0.1615979381443299,0.5,0.5,0.27096808906366243,0.4477722127750027,unconstrained,unconstrained,0.1615979381443299
32,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.33329896907216494,0.275,0.0,0.16664948453608247,0.5,0.5,0.27775486767988095,0.44445589860771606,unconstrained,unconstrained,0.16664948453608247
33,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.34340206185567007,0.275,0.0,0.17170103092783504,0.5,0.5,0.28443957381230733,0.44103751195663726,unconstrained,unconstrained,0.17170103092783504
34,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.35350515463917526,0.275,0.0,0.17675257731958763,0.5,0.5,0.29102220746094165,0.43751705282176645,unconstrained,unconstrained,0.17675257731958763
35,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3636082474226804,0.275,0.0,0.1818041237113402,0.5,0.5,0.2975027686257838,0.43389452120310346,unconstrained,unconstrained,0.1818041237113402
36,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.37371134020618557,0.275,0.0,0.18685567010309279,0.5,0.5,0.3038812573068339,0.43016991710064834,unconstrained,unconstrained,0.18685567010309279
37,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3838144329896907,0.275,0.0,0.19190721649484535,0.5,0.5,0.31015767350409185,0.42634324051440115,unconstrained,unconstrained,0.19190721649484535
38,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.3939175257731959,0.275,0.0,0.19695876288659794,0.5,0.5,0.31633201721755766,0.4224144914443617,unconstrained,unconstrained,0.19695876288659794
39,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.404020618556701,0.275,0.0,0.2020103092783505,0.5,0.5,0.32240428844723135,0.41838366989053033,unconstrained,unconstrained,0.2020103092783505
40,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4141237113402062,0.275,0.0,0.2070618556701031,0.5,0.5,0.328374487193113,0.4142507758529068,unconstrained,unconstrained,0.2070618556701031
41,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.42422680412371133,0.275,0.0,0.21211340206185567,0.5,0.5,0.33424261345520245,0.41001580933149107,unconstrained,unconstrained,0.21211340206185567
42,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.43432989690721646,0.275,0.0,0.21716494845360823,0.5,0.5,0.3400086672334998,0.40567877032628336,unconstrained,unconstrained,0.21716494845360823
43,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.44443298969072165,0.275,0.0,0.22221649484536082,0.5,0.5,0.3456726485280051,0.40123965883728346,unconstrained,unconstrained,0.22221649484536082
44,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4545360824742268,0.275,0.0,0.2272680412371134,0.5,0.5,0.3512345573387182,0.3966984748644914,unconstrained,unconstrained,0.2272680412371134
45,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.46463917525773196,0.275,0.0,0.23231958762886598,0.5,0.5,0.35669439366563926,0.39205521840790736,unconstrained,unconstrained,0.23231958762886598
46,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4747422680412371,0.275,0.0,0.23737113402061855,0.5,0.5,0.3620521575087682,0.3873098894675311,unconstrained,unconstrained,0.23737113402061855
47,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4848453608247423,0.275,0.0,0.24242268041237114,0.5,0.5,0.367307848868105,0.3824624880433627,unconstrained,unconstrained,0.24242268041237114
48,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.4949484536082474,0.275,0.0,0.2474742268041237,0.5,0.5,0.3724614677436497,0.3775130141354023,unconstrained,unconstrained,0.2474742268041237
49,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5050515463917525,0.275,0.0,0.25252577319587627,0.5,0.5,0.3775130141354023,0.37246146774364974,unconstrained,unconstrained,0.25252577319587627
50,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5151546391752577,0.275,0.0,0.25757731958762886,0.5,0.5,0.3824624880433627,0.367307848868105,unconstrained,unconstrained,0.25757731958762886
51,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5252577319587629,0.275,0.0,0.26262886597938145,0.5,0.5,0.3873098894675311,0.3620521575087682,unconstrained,unconstrained,0.26262886597938145
52,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.535360824742268,0.275,0.0,0.267680412371134,0.5,0.5,0.3920552184079073,0.3566943936656393,unconstrained,unconstrained,0.267680412371134
53,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5454639175257732,0.275,0.0,0.2727319587628866,0.5,0.5,0.3966984748644914,0.3512345573387183,unconstrained,unconstrained,0.2727319587628866
54,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5555670103092784,0.275,0.0,0.2777835051546392,0.5,0.5,0.40123965883728346,0.3456726485280051,unconstrained,unconstrained,0.2777835051546392
55,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5656701030927835,0.275,0.0,0.28283505154639177,0.5,0.5,0.40567877032628336,0.3400086672334998,unconstrained,unconstrained,0.28283505154639177
56,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5757731958762886,0.275,0.0,0.2878865979381443,0.5,0.5,0.41001580933149107,0.3342426134552025,unconstrained,unconstrained,0.2878865979381443
57,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5858762886597938,0.275,0.0,0.2929381443298969,0.5,0.5,0.4142507758529068,0.328374487193113,unconstrained,unconstrained,0.2929381443298969
58,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.595979381443299,0.275,0.0,0.2979896907216495,0.5,0.5,0.41838366989053033,0.32240428844723135,unconstrained,unconstrained,0.2979896907216495
59,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6060824742268041,0.275,0.0,0.30304123711340203,0.5,0.5,0.4224144914443617,0.3163320172175577,unconstrained,unconstrained,0.30304123711340203
60,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6161855670103092,0.275,0.0,0.3080927835051546,0.5,0.5,0.4263432405144011,0.31015767350409185,unconstrained,unconstrained,0.3080927835051546
61,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6262886597938144,0.275,0.0,0.3131443298969072,0.5,0.5,0.43016991710064834,0.3038812573068339,unconstrained,unconstrained,0.3131443298969072
62,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6363917525773196,0.275,0.0,0.3181958762886598,0.5,0.5,0.43389452120310346,0.2975027686257838,unconstrained,unconstrained,0.3181958762886598
63,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6464948453608247,0.275,0.0,0.32324742268041234,0.5,0.5,0.43751705282176634,0.2910222074609417,unconstrained,unconstrained,0.32324742268041234
64,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6565979381443299,0.275,0.0,0.32829896907216494,0.5,0.5,0.44103751195663726,0.2844395738123074,unconstrained,unconstrained,0.32829896907216494
65,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6667010309278351,0.275,0.0,0.33335051546391753,0.5,0.5,0.44445589860771606,0.27775486767988095,unconstrained,unconstrained,0.33335051546391753
66,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6768041237113401,0.275,0.0,0.33840206185567007,0.5,0.5,0.4477722127750026,0.2709680890636625,unconstrained,unconstrained,0.33840206185567007
67,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6869072164948453,0.275,0.0,0.34345360824742266,0.5,0.5,0.45098645445849717,0.26407923796365185,unconstrained,unconstrained,0.34345360824742266
68,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.6970103092783505,0.275,0.0,0.34850515463917525,0.5,0.5,0.4540986236581996,0.2570883143798491,unconstrained,unconstrained,0.34850515463917525
69,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7071134020618557,0.275,0.0,0.35355670103092784,0.5,0.5,0.4571087203741099,0.24999531831225422,unconstrained,unconstrained,0.35355670103092784
70,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7172164948453608,0.275,0.0,0.3586082474226804,0.5,0.5,0.46001674460622805,0.24280024976086728,unconstrained,unconstrained,0.3586082474226804
71,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.727319587628866,0.275,0.0,0.363659793814433,0.5,0.5,0.46282269635455414,0.2355031087256882,unconstrained,unconstrained,0.363659793814433
72,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7374226804123711,0.275,0.0,0.36871134020618557,0.5,0.5,0.4655265756190881,0.22810389520671698,unconstrained,unconstrained,0.36871134020618557
73,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7475257731958762,0.275,0.0,0.3737628865979381,0.5,0.5,0.46812838239982996,0.22060260920395372,unconstrained,unconstrained,0.3737628865979381
74,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7576288659793814,0.275,0.0,0.3788144329896907,0.5,0.5,0.4706281166967797,0.21299925071739828,unconstrained,unconstrained,0.3788144329896907
75,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7677319587628866,0.275,0.0,0.3838659793814433,0.5,0.5,0.47302577850993727,0.20529381974705072,unconstrained,unconstrained,0.3838659793814433
76,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7778350515463918,0.275,0.0,0.3889175257731959,0.5,0.5,0.4753213678393028,0.19748631629291102,unconstrained,unconstrained,0.3889175257731959
77,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.7879381443298968,0.275,0.0,0.3939690721649484,0.5,0.5,0.4775148846848762,0.18957674035497932,unconstrained,unconstrained,0.3939690721649484
78,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.798041237113402,0.275,0.0,0.399020618556701,0.5,0.5,0.47960632904665745,0.18156509193325543,unconstrained,unconstrained,0.399020618556701
79,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8081443298969072,0.275,0.0,0.4040721649484536,0.5,0.5,0.4815957009246466,0.17345137102773941,unconstrained,unconstrained,0.4040721649484536
80,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8182474226804124,0.275,0.0,0.4091237113402062,0.5,0.5,0.48348300031884367,0.16523557763843127,unconstrained,unconstrained,0.4091237113402062
81,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8283505154639175,0.275,0.0,0.41417525773195873,0.5,0.5,0.48526822722924856,0.15691771176533112,unconstrained,unconstrained,0.41417525773195873
82,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8384536082474227,0.275,0.0,0.4192268041237113,0.5,0.5,0.4869513816558614,0.14849777340843875,unconstrained,unconstrained,0.4192268041237113
83,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8485567010309278,0.275,0.0,0.4242783505154639,0.5,0.5,0.48853246359868213,0.13997576256775426,unconstrained,unconstrained,0.4242783505154639
84,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8586597938144329,0.275,0.0,0.42932989690721646,0.5,0.5,0.4900114730577107,0.13135167924327779,unconstrained,unconstrained,0.42932989690721646
85,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8687628865979381,0.275,0.0,0.43438144329896905,0.5,0.5,0.4913884100329472,0.12262552343500907,unconstrained,unconstrained,0.43438144329896905
86,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8788659793814433,0.275,0.0,0.43943298969072164,0.5,0.5,0.4926632745243915,0.11379729514294826,unconstrained,unconstrained,0.43943298969072164
87,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8889690721649485,0.275,0.0,0.44448453608247424,0.5,0.5,0.4938360665320438,0.10486699436709532,unconstrained,unconstrained,0.44448453608247424
88,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.8990721649484535,0.275,0.0,0.4495360824742268,0.5,0.5,0.49490678605590394,0.09583462110745038,unconstrained,unconstrained,0.4495360824742268
89,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9091752577319587,0.275,0.0,0.45458762886597937,0.5,0.5,0.49587543309597193,0.08670017536401321,unconstrained,unconstrained,0.45458762886597937
90,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9192783505154639,0.275,0.0,0.45963917525773196,0.5,0.5,0.49674200765224785,0.07746365713678394,unconstrained,unconstrained,0.45963917525773196
91,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.929381443298969,0.275,0.0,0.4646907216494845,0.5,0.5,0.49750650972473165,0.06812506642576265,unconstrained,unconstrained,0.4646907216494845
92,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9394845360824742,0.275,0.0,0.4697422680412371,0.5,0.5,0.4981689393134233,0.05868440323094914,unconstrained,unconstrained,0.4697422680412371
93,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9495876288659794,0.275,0.0,1e-06,0.02520718556701032,0.275,0.26117489071038824,2.912329137953751e-07,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0.15459022866830296
94,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9596907216494845,0.275,0.0,1e-06,0.020155639175257728,0.275,0.25510004646683054,2.5470287741066744e-07,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0.16780370046929083
95,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9697938144329896,0.275,0.0,1e-06,0.015104092783505189,0.275,0.24799218798327716,2.149731962407253e-07,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0.18261699466057438
96,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.9798969072164948,0.275,0.0,1e-06,0.010052546391752596,0.275,0.2393333964631372,1.701605360652017e-07,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0.19997177835716617
97,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.99,0.275,0.0,1e-06,0.005001000000000005,0.275,0.22777359317488255,1.1535553752712105e-07,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0.2223227312357363
98,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.01,0.325,0.0,0.005,0.5,0.5,0.00995,0.49995,unconstrained,unconstrained,0.005
99,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.020103092783505153,0.325,0.0,0.010051546391752576,0.5,0.5,0.019901025613774045,0.4997979328302689,unconstrained,unconstrained,0.010051546391752576
100,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.03020618556701031,0.325,0.0,0.015103092783505155,0.5,0.5,0.02974997874375598,0.4995437931767457,unconstrained,unconstrained,0.015103092783505155
101,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.04030927835051546,0.325,0.0,0.02015463917525773,0.5,0.5,0.03949685938994579,0.49918758103943034,unconstrained,unconstrained,0.02015463917525773
102,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.05041237113402062,0.325,0.0,0.02520618556701031,0.5,0.5,0.049141667552343504,0.49872929641832286,unconstrained,unconstrained,0.02520618556701031
103,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.060515463917525776,0.325,0.0,0.030257731958762888,0.5,0.5,0.058684403230949096,0.4981689393134233,unconstrained,unconstrained,0.030257731958762888
104,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.07061855670103093,0.325,0.0,0.03530927835051546,0.5,0.5,0.06812506642576256,0.49750650972473165,unconstrained,unconstrained,0.03530927835051546
105,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.08072164948453607,0.325,0.0,0.040360824742268035,0.5,0.5,0.07746365713678392,0.49674200765224785,unconstrained,unconstrained,0.040360824742268035
106,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.09082474226804123,0.325,0.0,0.045412371134020614,0.5,0.5,0.08670017536401317,0.49587543309597193,unconstrained,unconstrained,0.045412371134020614
107,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.10092783505154639,0.325,0.0,0.05046391752577319,0.5,0.5,0.09583462110745031,0.49490678605590394,unconstrained,unconstrained,0.05046391752577319
108,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.11103092783505154,0.325,0.0,0.05551546391752577,0.5,0.5,0.10486699436709533,0.4938360665320438,unconstrained,unconstrained,0.05551546391752577
109,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.12113402061855669,0.325,0.0,0.060567010309278344,0.5,0.5,0.11379729514294823,0.4926632745243915,unconstrained,unconstrained,0.060567010309278344
110,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.13123711340206184,0.325,0.0,0.06561855670103092,0.5,0.5,0.12262552343500903,0.4913884100329472,unconstrained,unconstrained,0.06561855670103092
111,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.141340206185567,0.325,0.0,0.0706701030927835,0.5,0.5,0.1313516792432777,0.4900114730577107,unconstrained,unconstrained,0.0706701030927835
112,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.15144329896907216,0.325,0.0,0.07572164948453608,0.5,0.5,0.13997576256775426,0.48853246359868213,unconstrained,unconstrained,0.07572164948453608
113,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.16154639175257732,0.325,0.0,0.08077319587628866,0.5,0.5,0.14849777340843873,0.4869513816558614,unconstrained,unconstrained,0.08077319587628866
114,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.17164948453608248,0.325,0.0,0.08582474226804124,0.5,0.5,0.15691771176533106,0.48526822722924856,unconstrained,unconstrained,0.08582474226804124
115,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.18175257731958763,0.325,0.0,0.09087628865979382,0.5,0.5,0.1652355776384313,0.48348300031884367,unconstrained,unconstrained,0.09087628865979382
116,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.1918556701030928,0.325,0.0,0.0959278350515464,0.5,0.5,0.17345137102773941,0.4815957009246466,unconstrained,unconstrained,0.0959278350515464
117,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.20195876288659795,0.325,0.0,0.10097938144329897,0.5,0.5,0.1815650919332554,0.47960632904665745,unconstrained,unconstrained,0.10097938144329897
118,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2120618556701031,0.325,0.0,0.10603092783505155,0.5,0.5,0.1895767403549793,0.4775148846848762,unconstrained,unconstrained,0.10603092783505155
119,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.22216494845360824,0.325,0.0,0.11108247422680412,0.5,0.5,0.19748631629291102,0.4753213678393028,unconstrained,unconstrained,0.11108247422680412
120,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2322680412371134,0.325,0.0,0.1161340206185567,0.5,0.5,0.2052938197470507,0.47302577850993727,unconstrained,unconstrained,0.1161340206185567
121,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.24237113402061855,0.325,0.0,0.12118556701030928,0.5,0.5,0.21299925071739823,0.4706281166967797,unconstrained,unconstrained,0.12118556701030928
122,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.2524742268041237,0.325,0.0,0.12623711340206184,0.5,0.5,0.22060260920395364,0.46812838239982996,unconstrained,unconstrained,0.12623711340206184
123,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.26257731958762887,0.325,0.0,0.13128865979381443,0.5,0.5,0.22810389520671698,0.4655265756190881,unconstrained,unconstrained,0.13128865979381443
