C0,C1,r,delta,theta,thetaG,alpha_0,beta_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.0,0.0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.05,0.0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.1,0.0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.15000000000000002,0.0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.2,0.0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.25,0.0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.30000000000000004,0.0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.35000000000000003,0.0,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.4,0.0,0.25,0.0,0.5,0.4,0.3875,0.22749999999999998,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.45,0.0,0.25,0.0,0.5,0.45,0.4125,0.20999999999999996,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5,0.0,0.25,0.0,0.5,0.5,0.4375,0.1875,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.55,0.0,0.25,0.0,0.5,0.55,0.4625,0.15999999999999998,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6000000000000001,0.0,0.25,0.0,0.5,0.6000000000000001,0.48750000000000004,0.12749999999999995,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.65,0.0,0.25,0.0,0.5,0.65,0.5125,0.08999999999999991,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7000000000000001,0.0,0.25,0.0,0.5,0.7000000000000001,0.5375000000000001,0.04749999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.75,0.0,0.25,0.0,0.5,0.75,0.5625,0.0,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8,0.0,0.25984592395569067,0.03031115208861869,0.5098459239556907,0.8,0.5864842918405194,2.039378695806171e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8500000000000001,0.0,0.2693989511837938,0.06120509763241237,0.5193989511837938,0.8500000000000001,0.6083776167167757,2.077590804616669e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9,0.0,0.2786846015989045,0.09263379680219098,0.5286846015989045,0.9,0.6280961733211226,2.1147334063886802e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9500000000000001,0.0,0.2877241431530475,0.12455471369390506,0.5377241431530475,0.9500000000000001,0.6455630123199978,2.1508915726276e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0,0.0,0.29653616540862676,0.15693066918274642,0.5465361654086267,1.0,0.6607071503789164,2.186139661630726e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.05,0.0,0.3051370292463185,0.18972894150736289,0.5551370292463185,1.05,0.6734628367603863,2.220543116826512e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1,0.0,0.31354122391228306,0.22292055217543388,0.563541223912283,1.1,0.6837689402815288,2.25415989552058e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1500000000000001,0.0,0.3217616537234849,0.25647969255303016,0.5717616537234849,1.1500000000000001,0.6915684323627738,2.2870416147569017e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2000000000000002,0.0,0.3298098706618804,0.2903832586762393,0.5798098706618804,1.2000000000000002,0.6968079476255022,2.319234482683896e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.25,0.0,0.337696264839553,0.3246104703208939,0.587696264839553,1.25,0.6994374076912391,2.3507800591682226e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3,0.0,0.345430221802018,0.359142556395964,0.595430221802018,1.3,0.6994096969521895,2.381715887178615e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.35,0.0,0.35302025346486654,0.393962493070267,0.6030202534648665,1.35,0.6966803814298945,2.4120760138135466e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4000000000000001,0.0,0.36047410789221573,0.42905478421556853,0.6104741078922158,1.4000000000000001,0.6912074636271511,2.441891431503862e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4500000000000002,0.0,0.36779886195146266,0.4644052760970748,0.6177988619514627,1.4500000000000002,0.6829511676561401,2.4711904478280644e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5,0.0,0.375001,0.500001,0.6250009999999999,1.5,0.6718737499980001,2.4999990002605443e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.55,0.0,0.38208648109446847,0.5358300378110631,0.6320864810944684,1.55,0.6579393320914753,2.5283409246235067e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6,0.0,0.38906079670471105,0.571881406590578,0.639060796704711,1.6,0.6411137516158333,2.556238187123583e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6500000000000001,0.0,0.3959290205223062,0.6081449589553877,0.6459290205223063,1.6500000000000001,0.6213644298665504,2.583711081971529e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7000000000000002,0.0,0.40269585164820987,0.6446112967035804,0.6526958516482099,1.7000000000000002,0.5986602530515566,2.6107784065754203e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.75,0.0,0.40936565220442184,0.6812716955911563,0.6593656522044218,1.75,0.5729714656838101,2.6374576089782664e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8,0.0,0.41594248022511593,0.7181180395497682,0.6659424802251159,1.8,0.5442695745299346,2.6637649208627323e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.85,0.0,0.42243011853177054,0.755142762936459,0.6724301185317705,1.85,0.5125272618078105,2.6897154745686436e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9000000000000001,0.0,0.42883210017583867,0.7923387996483228,0.6788321001758386,1.9000000000000001,0.47771830651855374,2.715323400792613e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9500000000000002,0.0,0.4351517309348596,0.829699538130281,0.6851517309348596,1.9500000000000002,0.4398175129582239,2.7406019236231316e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0,0.0,0.44139210926865935,0.8672187814626813,0.6913921092686593,2.0,0.3988006455880758,2.765563437145957e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0500000000000003,0.0,0.44755614407757915,0.9048907118448419,0.6975561440775792,2.0500000000000003,0.35464436955413414,2.7902195762763427e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1,0.0,0.45364657055156443,0.9427098588968712,0.7036465705515644,2.1,0.3073261962412279,2.814581282484241e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.15,0.0,0.4596659643551355,0.9806710712897289,0.7096659643551355,2.15,0.25682443332648663,2.838658857529097e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2,0.0,0.4656167543569402,1.0187694912861196,0.7156167543569403,2.2,0.20311813886520014,2.8624620171946447e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.25,0.0,0.4715012340823457,1.0570005318353086,0.7215012340823457,2.25,0.1461870789998725,2.885999936141914e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3000000000000003,0.0,0.4773215720422296,1.0953598559155409,0.7273215720422296,2.3000000000000003,0.08601168893293498,2.9092812876552188e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.35,0.0,0.48307982106987984,1.1338433578602403,0.7330798210698799,2.35,0.022573036846248007,2.932314284276316e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4000000000000004,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.45,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.05,0.05,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.1,0.05,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.15000000000000002,0.05,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.2,0.05,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.25,0.05,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.30000000000000004,0.05,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.35000000000000003,0.05,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.4,0.05,0.25,0.05,0.5,0.4,0.385,0.265,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.45,0.05,0.25,0.05,0.5,0.45,0.41,0.25249999999999995,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5,0.05,0.25,0.05,0.5,0.5,0.435,0.235,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.55,0.05,0.25,0.05,0.5,0.55,0.46,0.21250000000000002,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6000000000000001,0.05,0.25,0.05,0.5,0.6000000000000001,0.48500000000000004,0.185,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.65,0.05,0.25,0.05,0.5,0.65,0.51,0.15249999999999997,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7000000000000001,0.05,0.25,0.05,0.5,0.7000000000000001,0.5350000000000001,0.11500000000000005,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.75,0.05,0.25,0.05,0.5,0.75,0.56,0.07250000000000001,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8,0.05,0.25,0.05,0.5,0.8,0.585,0.025000000000000022,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8500000000000001,0.05,0.2693989511837938,0.06120509763241237,0.5193989511837938,0.8500000000000001,0.6083776167167757,2.077590804616669e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9,0.05,0.2786846015989045,0.09263379680219098,0.5286846015989045,0.9,0.6280961733211226,2.1147334063886802e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9500000000000001,0.05,0.2877241431530475,0.12455471369390506,0.5377241431530475,0.9500000000000001,0.6455630123199978,2.1508915726276e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0,0.05,0.29653616540862676,0.15693066918274642,0.5465361654086267,1.0,0.6607071503789164,2.186139661630726e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.05,0.05,0.3051370292463185,0.18972894150736289,0.5551370292463185,1.05,0.6734628367603863,2.220543116826512e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1,0.05,0.31354122391228306,0.22292055217543388,0.563541223912283,1.1,0.6837689402815288,2.25415989552058e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1500000000000001,0.05,0.3217616537234849,0.25647969255303016,0.5717616537234849,1.1500000000000001,0.6915684323627738,2.2870416147569017e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2000000000000002,0.05,0.3298098706618804,0.2903832586762393,0.5798098706618804,1.2000000000000002,0.6968079476255022,2.319234482683896e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.25,0.05,0.337696264839553,0.3246104703208939,0.587696264839553,1.25,0.6994374076912391,2.3507800591682226e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3,0.05,0.345430221802018,0.359142556395964,0.595430221802018,1.3,0.6994096969521895,2.381715887178615e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.35,0.05,0.35302025346486654,0.393962493070267,0.6030202534648665,1.35,0.6966803814298945,2.4120760138135466e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4000000000000001,0.05,0.36047410789221573,0.42905478421556853,0.6104741078922158,1.4000000000000001,0.6912074636271511,2.441891431503862e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4500000000000002,0.05,0.36779886195146266,0.4644052760970748,0.6177988619514627,1.4500000000000002,0.6829511676561401,2.4711904478280644e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5,0.05,0.375001,0.500001,0.6250009999999999,1.5,0.6718737499980001,2.4999990002605443e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.55,0.05,0.38208648109446847,0.5358300378110631,0.6320864810944684,1.55,0.6579393320914753,2.5283409246235067e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6,0.05,0.38906079670471105,0.571881406590578,0.639060796704711,1.6,0.6411137516158333,2.556238187123583e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6500000000000001,0.05,0.3959290205223062,0.6081449589553877,0.6459290205223063,1.6500000000000001,0.6213644298665504,2.583711081971529e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7000000000000002,0.05,0.40269585164820987,0.6446112967035804,0.6526958516482099,1.7000000000000002,0.5986602530515566,2.6107784065754203e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.75,0.05,0.40936565220442184,0.6812716955911563,0.6593656522044218,1.75,0.5729714656838101,2.6374576089782664e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8,0.05,0.41594248022511593,0.7181180395497682,0.6659424802251159,1.8,0.5442695745299346,2.6637649208627323e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.85,0.05,0.42243011853177054,0.755142762936459,0.6724301185317705,1.85,0.5125272618078105,2.6897154745686436e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9000000000000001,0.05,0.42883210017583867,0.7923387996483228,0.6788321001758386,1.9000000000000001,0.47771830651855374,2.715323400792613e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9500000000000002,0.05,0.4351517309348596,0.829699538130281,0.6851517309348596,1.9500000000000002,0.4398175129582239,2.7406019236231316e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0,0.05,0.44139210926865935,0.8672187814626813,0.6913921092686593,2.0,0.3988006455880758,2.765563437145957e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0500000000000003,0.05,0.44755614407757915,0.9048907118448419,0.6975561440775792,2.0500000000000003,0.35464436955413414,2.7902195762763427e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1,0.05,0.45364657055156443,0.9427098588968712,0.7036465705515644,2.1,0.3073261962412279,2.814581282484241e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.15,0.05,0.4596659643551355,0.9806710712897289,0.7096659643551355,2.15,0.25682443332648663,2.838658857529097e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2,0.05,0.4656167543569402,1.0187694912861196,0.7156167543569403,2.2,0.20311813886520014,2.8624620171946447e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.25,0.05,0.4715012340823457,1.0570005318353086,0.7215012340823457,2.25,0.1461870789998725,2.885999936141914e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3000000000000003,0.05,0.4773215720422296,1.0953598559155409,0.7273215720422296,2.3000000000000003,0.08601168893293498,2.9092812876552188e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.35,0.05,0.48307982106987984,1.1338433578602403,0.7330798210698799,2.35,0.022573036846248007,2.932314284276316e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4000000000000004,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.45,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.1,0.1,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.15000000000000002,0.1,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.2,0.1,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.25,0.1,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.30000000000000004,0.1,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.35000000000000003,0.1,0.25,0.25,0.5,0.5,0.375,0.375,unconstrained,unconstrained,0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.4,0.1,0.25,0.1,0.5,0.4,0.3775,0.2975,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.45,0.1,0.25,0.1,0.5,0.45,0.40249999999999997,0.29,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.5,0.1,0.25,0.1,0.5,0.5,0.4275,0.27749999999999997,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.55,0.1,0.25,0.1,0.5,0.55,0.4525,0.25999999999999995,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6000000000000001,0.1,0.25,0.1,0.5,0.6000000000000001,0.47750000000000004,0.23749999999999993,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.65,0.1,0.25,0.1,0.5,0.65,0.5025,0.2099999999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
