C0,C1,r,delta,theta,thetaG,alpha_0,beta_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.3,0.0,0.25373424015005425,0.418106208883809,0.28326079237100643,1.3,0.49939259904720995,2.278551795797945e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.35,0.0,0.2515913883901694,0.4547463333000196,0.2777779717151744,1.35,0.4865914008155363,2.3036015627253548e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.4000000000000001,0.0,0.24918450526872038,0.49164169406161423,0.2720949287841239,1.4000000000000001,0.4709882452341617,2.3281727610235947e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.4500000000000002,0.0,0.2465283135220833,0.5287781595238442,0.2662228534030443,1.4500000000000002,0.4525494813966933,2.3522918882745714e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.5,0.0,0.2436362792975227,0.5661428410194184,0.2601719895523773,1.5,0.4312431740802597,2.375983110480817e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.55,0.0,0.24052075560965366,0.6037239462312256,0.2539517421674601,1.55,0.4070389640880993,2.3992685381779566e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.6,0.0,0.2371931054598964,0.6415106539658207,0.24757076895135152,1.6,0.37990794394643035,2.4221684613578987e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.6500000000000001,0.0,0.23366380803507383,0.6794930066423853,0.2410370596956701,1.6500000000000001,0.34982254685384384,2.444701550086137e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.7000000000000002,0.0,0.22994255074273715,0.7176618175374841,0.23435800512710817,1.7000000000000002,0.31675644712265383,2.4668850298059652e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.75,0.0,0.22603830932463512,0.7560085903918017,0.2275404569225855,1.75,0.2806844706292225,2.4887348305524526e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.8,0.0,0.2219594178820278,0.7945254494298274,0.2219594178820278,1.8,0.24226683283886563,6.370967235991287e-07,$U_D=0$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.85,0.0,1e-06,0.8881844252972326,0.009547106324308108,1.85,0.14090153572836595,2.428405140086909e-06,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.9000000000000001,0.0,1e-06,0.9253010432124458,0.006326260803111383,1.9000000000000001,0.09698064717999366,2.4525614806814033e-06,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.9500000000000002,0.0,1e-06,0.9625751132772066,0.003144778319301572,1.9500000000000002,0.050021059170467064,2.4764225992068845e-06,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.0,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.0500000000000003,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.1,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.15,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.2,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.25,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.3000000000000003,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.35,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.4000000000000004,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.45,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.5,0.0,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.05,0.05,0.2,0.2,0.4,0.4,0.30000000000000004,0.30000000000000004,unconstrained,unconstrained,0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.1,0.05,0.2,0.2,0.4,0.4,0.30000000000000004,0.30000000000000004,unconstrained,unconstrained,0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.15000000000000002,0.05,0.2,0.2,0.4,0.4,0.30000000000000004,0.30000000000000004,unconstrained,unconstrained,0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.2,0.05,0.2,0.2,0.4,0.4,0.30000000000000004,0.30000000000000004,unconstrained,unconstrained,0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.25,0.05,0.2,0.2,0.4,0.4,0.30000000000000004,0.30000000000000004,unconstrained,unconstrained,0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.30000000000000004,0.05,0.2,0.2,0.4,0.4,0.30000000000000004,0.30000000000000004,unconstrained,unconstrained,0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.35000000000000003,0.05,0.2375,0.05,0.4125,0.35000000000000003,0.31640625,0.23437499999999994,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.4,0.05,0.2375,0.05,0.39999999999999997,0.4,0.33515625000000004,0.22265625000000003,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.45,0.05,0.2375,0.05,0.38749999999999996,0.45,0.35390625,0.20624999999999996,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.5,0.05,0.2375,0.05,0.375,0.5,0.37265625,0.18515624999999997,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.55,0.05,0.2375,0.05,0.3625,0.55,0.39140625000000007,0.15937500000000004,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.6000000000000001,0.05,0.2375,0.05,0.35,0.6000000000000001,0.41015625000000006,0.12890625,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.65,0.05,0.2375,0.05,0.3375,0.65,0.42890625000000004,0.09375,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.7000000000000001,0.05,0.2375,0.05,0.32499999999999996,0.7000000000000001,0.44765625,0.05390624999999999,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.75,0.05,0.2375,0.05,0.3125,0.75,0.46640625,0.009375000000000022,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.8,0.05,0.25604644919740077,0.070215941398237,0.3236004345469601,0.8,0.4823208834644066,1.993346047335365e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.8500000000000001,0.05,0.2578048453804804,0.10307082015890935,0.32107255042020777,0.8500000000000001,0.4951632645130668,2.025493149648838e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.9,0.05,0.25902324044112596,0.1364530522367321,0.3181365035003089,0.9,0.5056835213175925,2.0566514645770084e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,0.9500000000000001,0.05,0.2597466464840545,0.1703173909321218,0.314825994217085,0.9500000000000001,0.5138169775286389,2.0869058295902576e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.0,0.05,0.2600143368496163,0.20462461432091916,0.31117049042984607,1.0,0.5195038903637113,2.1163297856396923e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.05,0.05,0.2598608166313216,0.23934046811729842,0.30719593366064624,1.05,0.5226888583824763,2.1449875595713763e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.1,0.05,0.259316591719429,0.2744348345567927,0.30292530035862714,1.1,0.523320324046942,2.172935622435368e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.1500000000000001,0.05,0.2584087853161503,0.3098810710740812,0.29837905308467055,1.1500000000000001,0.5213501524193869,2.2002239291607495e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.2000000000000002,0.05,0.25716163738924536,0.3456554783368695,0.2935755069734627,1.2000000000000002,0.5167332716468875,2.2268969154248808e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.25,0.05,0.2555969131660116,0.38173686808690865,0.2885311301877388,1.25,0.5094273640547364,2.2529943096705196e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.3,0.05,0.25373424015005425,0.418106208883809,0.28326079237100643,1.3,0.49939259904720995,2.278551795797945e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.35,0.05,0.2515913883901694,0.4547463333000196,0.2777779717151744,1.35,0.4865914008155363,2.3036015627253548e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.4000000000000001,0.05,0.24918450526872038,0.49164169406161423,0.2720949287841239,1.4000000000000001,0.4709882452341617,2.3281727610235947e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.4500000000000002,0.05,0.2465283135220833,0.5287781595238442,0.2662228534030443,1.4500000000000002,0.4525494813966933,2.3522918882745714e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.5,0.05,0.2436362792975227,0.5661428410194184,0.2601719895523773,1.5,0.4312431740802597,2.375983110480817e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.55,0.05,0.24052075560965366,0.6037239462312256,0.2539517421674601,1.55,0.4070389640880993,2.3992685381779566e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.6,0.05,0.2371931054598964,0.6415106539658207,0.24757076895135152,1.6,0.37990794394643035,2.4221684613578987e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.6500000000000001,0.05,0.23366380803507383,0.6794930066423853,0.2410370596956701,1.6500000000000001,0.34982254685384384,2.444701550086137e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.7000000000000002,0.05,0.22994255074273715,0.7176618175374841,0.23435800512710817,1.7000000000000002,0.31675644712265383,2.4668850298059652e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.75,0.05,0.22603830932463512,0.7560085903918017,0.2275404569225855,1.75,0.2806844706292225,2.4887348305524526e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.8,0.05,0.2219594178820278,0.7945254494298274,0.2219594178820278,1.8,0.24226683283886563,6.370967235991287e-07,$U_D=0$,constrained $\alpha_1=\alpha_0$,0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.85,0.05,1e-06,0.8881844252972326,0.009547106324308108,1.85,0.14090153572836595,2.428405140086909e-06,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.9000000000000001,0.05,1e-06,0.9253010432124458,0.006326260803111383,1.9000000000000001,0.09698064717999366,2.4525614806814033e-06,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,1.9500000000000002,0.05,1e-06,0.9625751132772066,0.003144778319301572,1.9500000000000002,0.050021059170467064,2.4764225992068845e-06,"$U_D=0, \alpha_0=0$","constrained $\beta_1=max(\beta_0,\theta)$",0
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.0,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.0500000000000003,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.1,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.15,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.2,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.25,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.3000000000000003,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.35,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.4000000000000004,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.45,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
"[[1.   0.25]
 [0.25 1.  ]]","[[1.   0.25]
 [0.25 1.  ]]",[1 1],0.5,2.5,0.05,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1
